// Localization Table
// Language: Simplified Chinese
[Info]
//1501. ORIGINAL [#FF00B050]: You haven't seen one, have you?
683aa033-5767-4240-b704-d3b798f8c7af = 你没见到过它们对吧？

//1502. ORIGINAL [#FF00B050]: They're not even human.
fdcfcc6b-c7f2-4d10-8045-82fdbc4875cd = 它们根本就不是人类了.

//1503. ORIGINAL [#FF00B050]: We're on the road.
ce73aefe-c6a4-4647-9241-abc85b37c5e9 = 我们当时在路上.

//1504. ORIGINAL [#FF00B050]: I'm at a Gas Station.
fbec9257-4c10-4c9f-802e-ba4068f3d569 = 在一座加油站里.

//1505. ORIGINAL [#FF00B050]: It's like some kinda nightmare.
8d1c624f-cd43-4039-be10-9f92b12b9570 = 就像一场噩梦一样.

//1506. ORIGINAL [#FF00B050]: It's Mad goddam Max.
63f9fc34-f3db-4093-b57c-d27e25a3c2cb = 就像疯狂的麦克斯电影一样.

//1507. ORIGINAL [#FF00B0F0]: People are panicking?
25340738-5562-4a86-892c-4a6ee26eaa25 = 人们都很慌张吗？

//1508. ORIGINAL [#FF00B050]: People are scared.
5358c17d-1458-4c81-bbe3-4fc5918faf94 = 人们都被吓坏了.

//1509. ORIGINAL [#FF00B050]: They've taken all the food.
6fe3413d-17f5-4bed-aede-087e6434a025 = 他们带走了所以的食物.

//1510. ORIGINAL [#FF00B050]: There's fighting in the line for gas...
ce17bc6f-c2fe-4527-86a2-ac00745e4142 = 他们为了汽油而开始打架.

//1511. ORIGINAL [#FF00B050]: But if they think those cars can get anywhere anyway it's insane.
38efba6e-a7a5-4179-a46a-3e0a850274f5 = 但是他们开着车又能去得了哪里呢？

//1512. ORIGINAL [#FF00B050]: Roads are stationary.
b78da198-3c57-49e3-a305-0cdcca803265 = 道路都被封锁了.

//1513. ORIGINAL [#FF00B0F0]: Just what Brian?
5bbf7549-55d4-47cc-af15-20846ab9b77c = 什么布莱恩？

//1514. ORIGINAL [#FF00B050]: There are bodies.
27f867a8-fe67-422c-b078-4bf81213ef81 = 遍地都是尸体.

//1515. ORIGINAL [#FF00B050]: Not dead bodies.
0ebaedd8-014f-47c6-9a28-31f4b4e2b941 = 但是他们并没有死.

//1516. ORIGINAL [#FF00B050]: Ill bodies. People with the infection.
6f868e01-2fd0-4365-b448-8e9128b5ebef = 他们只是生病了.那些人被感染了.

//1517. ORIGINAL [#FF00B050]: They're just lying at the side of the road.
0b3e3d3a-4dc0-48b6-9c68-e1cecd4e62aa = 他们躺在路边.

//1518. ORIGINAL [#FF00B050]: People are ignoring them, but they know they're there.
7ff2541b-d488-4f9f-bf85-2a042cccfe98 = 人们选择无视他们,但是我们都是知道他们会复活的.

//1519. ORIGINAL [#FF00B050]: They're gonna come back. Everyone knows it.
a5918367-1c9e-48c5-985d-963f8ccc17f7 = 他们会回来的,大家都知道.

//1520. ORIGINAL [#FF00B050]: Just no-one's got the guts.
cd177d3e-e4dd-4ff7-8e7e-f9b085db080e = 只是没人敢下手.

//1521. ORIGINAL [#FF00B050]: No-one wants to do it.
92114910-5b43-4970-9adb-f1502462652a = 没人想那么做.

//1522. ORIGINAL [#FF00B050]: Not yet.
26b9608b-a7d1-4c73-aefd-cdd0bcd47d83 = 至少还不是现在.

//1523. ORIGINAL [#FF00B050]: They just want to move on.
867be425-08ef-4c51-ab43-47717edec083 = 他们只想继续移动.

//1524. ORIGINAL [#FF00B050]: Get away.
baf39404-bfdb-40ca-a860-ea61ee7b9f61 = 逃走.

//1525. ORIGINAL [#FF00B050]: But up ahead there'll be more bodies. Not quite dead.
516a6b11-7736-4ef2-a343-3703330876e5 = 但是前进的路上都是尸体.有些已经复活了.

//1526. ORIGINAL [#FF00B050]: And someone's got to do it.
27c46c54-69c7-4462-b9e6-57cded262e3a = 总有人得把它们杀了.

//1527. ORIGINAL [#FF00B050]: Someone's got to do it.
29e38bd0-c537-4d0a-9fbc-c616c408e8f2 = 必须有人这么做.

//1528. ORIGINAL [#FF00B0F0]: Can you do it Brian?
6d9f4f24-6743-4230-8472-6cf576aff3a3 = 你做得到吗布莱恩？

//1529. ORIGINAL [#FF00B050]: I'll find that out further up the road.
ab02ce8c-85d7-40db-8344-90221623a8d8 = 我不知道.

//1530. ORIGINAL [#FF00B0F0]: I'll try.
8cdaa4c7-1f2a-48fb-b89c-3a071d67c699 = 我会试试.

//1531. ORIGINAL [#FF00B0F0]: So what are the facts?
1d40da5e-8d7c-4c51-bc4a-8a23d7822c85 = 所以到底发生了什么？

//1532. ORIGINAL [#FF00B0F0]: They're dead. They bite. You don't want to get close.
72d58f1c-a427-453f-8825-dfceb6c81464 = 它们死了.它们会咬人,你得离它们远点.

//1533. ORIGINAL [#FF00B0F0]: For God knows what reason, the truth has been kept from us.
e508bd12-a67c-41bd-94e8-5fa08ff6b17c = 鬼知道为什么,真相被隐瞒了.

//1534. ORIGINAL [#FF00B0F0]: They've got it pinned, but for how long?
467622f8-1838-4cd2-b197-7ae1bdd97eba = 他们隐瞒了多久了？

//1535. ORIGINAL [#FF00B0F0]: Do you know anything else? We need NEW information.
858494a9-0327-4dbb-ac2f-01aa3cdcad6d = 我们需要新的消息.

//1536. ORIGINAL [#FF00B0F0]: Call me. Let's get through this together.
062af941-881c-40d9-bfd0-c15dedfd0698 = 拨打我们的热线,让我们共度难关.

//1537. ORIGINAL [#FF00B0F0]: Mary, you there?
163621ca-4945-41f0-a1e7-4467e884d53e = 玛丽,听得到吗？

//1538. ORIGINAL [#FF8080FF]: The Army are killing us! My Dad. He didn't even have a scratch!
58cc4e9d-5a16-4361-89b2-66b53e1acdff = 军队正在屠杀我们！我爸爸,他甚至连抓伤都没有！

//1539. ORIGINAL [#FF00B0F0]: You're... kidding?
6f7cccd7-111d-4b52-995f-65e7cedcaa63 = 你在开玩笑吧？

//1540. ORIGINAL [#FF8080FF]: The soldier said he was sorry, and he shot him!
b37cfbdb-2bc5-4b64-b537-d553987035fe = 那个士兵说他很抱歉,然后他就开枪了！

//1541. ORIGINAL [#FF8080FF]: Turned the gun on me, then...
910a4962-c341-4839-92f6-f35b7afa3f29 = 然后他把枪口对着我,然后...

//1542. ORIGINAL [#FF8080FF]: ... then he blew his own damn head off.
582da8bb-a563-400e-96fd-d40c91418024 = ... 他自杀了.

//1543. ORIGINAL [#FF8080FF]: <sob> <sob>
dc90f933-e64a-49c3-8123-db09b8ab5855 = <抽泣><抽泣>

//1544. ORIGINAL [#FF00B0F0]: Mary. Mary. I'm so sorry.
0299f13e-70de-4cb9-aa6d-9873a2ccd073 = 玛丽,我很遗憾.

//1545. ORIGINAL [#FF8080FF]: He's dead. He's dead.
c70eb99a-9a85-428b-bede-186d11b5cad0 = 他死了.他死了.

//1546. ORIGINAL [#FF8080FF]: People are sick here. Sick without the bite.
be93a604-c13b-422d-ad08-4c8aa7d9d0c6 = 这里的人都开始生病了,而且并没有被咬.

//1547. ORIGINAL [#FF00B0F0]: That's not possible.
ad744ac6-51b8-4002-b8cd-67ffccf6450e = 这不可能.

//1548. ORIGINAL [#FF8080FF]: You're calling me a liar? It's happening.
df7ff37f-400d-4d79-9620-7bdd15579be5 = 你觉得我在说谎吗？这已经发生了.

//1549. ORIGINAL [#FF8080FF]: I just saw twenty people in an Old Folk's Home die in an hour.
8ed3362b-a52d-4b4f-a163-127d95d64657 = 我看到一个老人家中有二十个人在一个小时内死了.

//1550. ORIGINAL [#FF8080FF]: They're still there. In their chairs.
aaa9eec1-d528-45c3-a981-46c4d3c4becc = 他们还在那里.坐在椅子上.

//1551. ORIGINAL [#FF8080FF]: Only... some are crawling on the floor.
7428308a-3c7a-4e8f-af32-05b03fc29652 = 只是有些在趴在地上.

//1552. ORIGINAL [#FF8080FF]: They're eating Janine.
95301c54-0991-4762-b465-428a5a7b0e28 = 他们在吃珍妮.

//1553. ORIGINAL [#FF8080FF]: They pulled her down. And...
e9c08ec7-7465-467f-a016-fd5cce1d2b0b = 他们把她推倒.然后...

//1554. ORIGINAL [#FF8080FF]: There's blood everywhere.
85643fae-dba9-483a-877f-8e7a65dd035d = 到处都是血.

//1555. ORIGINAL [#FF8080FF]: People are turning. Turning fast.
12756c4b-4c45-4fcf-8585-1c3c770dfe57 = 人们在变异,变异的很快.

//1556. ORIGINAL [#FF8080FF]: It can't be stopped.
50f8bba9-c2c1-4905-8246-cdd2b25127ea = 已经停不下来了.

//1557. ORIGINAL [#FF8080FF]: Oh God no.
51e4d985-4f3c-44fe-a636-ea44b49a3027 = 哦不.

//1558. ORIGINAL [#FF00B0F0]: The Knox Event is not contained.
57630c21-39d2-44a4-bdf8-e1be58b6fc43 = 诺克斯事件没有被控制住.

//1559. ORIGINAL [#FF00B0F0]: I repeat: the Knox Event is not contained.
42de3805-5311-4ec0-afed-ad9efc03d1b0 = 我在重复一遍：诺克斯事件已经失控.

//1560. ORIGINAL [#FF00B0F0]: After the.... what do we call them?
a723f2c5-bd97-40fc-b8a0-db5c9c5a5526 = 在那之后... 那叫什么？

//1561. ORIGINAL [#FF00B0F0]: After the wave of the dead took over the boundary camp...
54543934-2ec8-4ced-8053-e6d6a6136036 = 一波死人潮摧毁了边界营地...

//1562. ORIGINAL [#FF00B0F0]: Something else came out with them.
02c320bb-0493-47c1-9ed6-6408f6f6778e = 一些东西和它们一起被带了出来.

//1563. ORIGINAL [#FF00B0F0]: Howard, you okay to talk?
69a11986-3888-4230-be18-d05dcc8ca0d4 = 霍华德,你还好吗？

//1564. ORIGINAL [#FF00B050]: <cough> I know what people will think.
b3af859d-e0d4-4ede-a185-597b785489b4 = <咳嗽>我知道人们会想什么.

//1565. ORIGINAL [#FF00B050]: But I haven't taken a scratch.
d6352f2f-7473-4806-b1b4-f41cb6db83c8 = 但是我并没有被抓伤.

//1566. ORIGINAL [#FF00B050]: No bite marks.
ab6679d2-3776-473a-9b00-a301845105f8 = 也没有被咬伤.

//1567. ORIGINAL [#FF00B050]: Closest I've been to those poor dead bastards is 20 feet.
4183de7e-4785-4861-897f-09b189a2cecd = 我离这些可怜的家伙最近的一次也就6米.

//1568. ORIGINAL [#FF00B050]: But I've got it. I've got the sickness.
7bb25b14-c9e5-4ad3-a1e3-144195bf9f49 = 但是我被感染了.我染上了.

//1569. ORIGINAL [#FF00B050]: Unless this is flu or some sick joke.
7025d83c-1098-4f88-9d51-71e12e263ae5 = 除非这是谁开的烂玩笑.

//1570. ORIGINAL [#FF00B050]: *cough* *hack*
14cce52d-6f90-4a26-8e47-fe018c16c6b5 = *咳嗽**咳嗽*

//1571. ORIGINAL [#FF00B050]: This is it. I'm dying.
eed0107b-a13d-4217-a2be-e21fa39aa429 = 我要死了.

//1572. ORIGINAL [#FF00B0F0]: Don't talk like that. It's not over...
9e5d6b97-f149-4b69-a6a9-aaf6e4aa3568 = 不要这么说.这还没...

//1573. ORIGINAL [#FF00B050]: Till it's over?
8d25cd46-23b5-41cb-8b66-9bbf40fefd60 = 这还没结束？

//1574. ORIGINAL [#FF00B050]: Friend last night I saw kid fresh out of diapers...
5879d01a-4780-4479-a5cb-2b30197abad3 = 我昨晚看到一个还穿着尿布的孩子...

//1575. ORIGINAL [#FF00B050]: I can't even say what I saw.
9f16aa81-163a-41ed-80f3-feff0fb0c519 = 我都不能描述我看到了什么.

//1576. ORIGINAL [#FF00B050]: <cough> For me it's over. Whatever else happens to you...
d37f1120-58df-4e90-87a7-213c1279927d = <咳嗽>这是我的结局了.至于你怎么样...

//1577. ORIGINAL [#FF8080FF]: I've got it.
fdd9a20a-cfd7-4ffb-8653-84996d69b62f = 我是目击者.

//1578. ORIGINAL [#FF8080FF]: I've come down with the Event infection, and I'm scared.
b05a0ece-e97b-4acd-a400-0fbfe53416ba = 我逃离了隔离区.

//1579. ORIGINAL [#FF8080FF]: Real scared.
f658361b-af5b-4b23-8a75-2f152786c69c = 那里太恐怖了.

//1580. ORIGINAL [#FF8080FF]: But I've got kids north of the river.
c00a9ee4-c101-4ba0-87f8-18f56691ab1a = 我得把我的孩子们带到河的另一边.

//1581. ORIGINAL [#FF8080FF]: I've got family all over.
09554b68-82ba-4607-9272-d347a80ff0e0 = 我得把我的家人带到另一边.

//1582. ORIGINAL [#FF8080FF]: Man I love, who don't love me back, is somewhere out there too.
9e11e7e9-1e7d-4943-b97b-5ee866d26770 = 我的丈夫,现在也不知道在哪游荡.

//1583. ORIGINAL [#FF8080FF]: And I'm saying close the bridges.
d05894a6-5bb2-48f6-94e0-e558761f370e = 我在桥附近.

//1584. ORIGINAL [#FF8080FF]: Stop the people who are running.
b273abbe-1ce5-450f-9fc4-257355243a9c = 阻止那些想要逃跑的人.

//1585. ORIGINAL [#FF8080FF]: Do what you have to do.
13cff814-a8bc-4b82-bc89-69d78f8ed44e = 做你必须做的.

//1586. ORIGINAL [#FF8080FF]: We're lost. We're gone here.
1bdec14f-cd79-4f03-b997-915a7115a00a = 我们已经输了.我们完了.

//1587. ORIGINAL [#FF8080FF]: Bomb us if you need to.
3a9edbb8-eead-492b-84bc-8d37a40dcb90 = 如果有必要,请轰炸我们.

//1588. ORIGINAL [#FF8080FF]: They held this thing inside once.
f2098302-6d22-44e8-a3fd-c2708984b5f1 = 他们隐瞒了真相.

//1589. ORIGINAL [#FF8080FF]: They pinned it down.
fd533134-cae1-45f6-9c47-e7b08688822a = 他们压制住了真相.

//1590. ORIGINAL [#FF8080FF]: We're already dead, and they should treat us that way.
afced666-4a71-4e1f-9b39-72c0640a3409 = 我们已经死了.

//1591. ORIGINAL [#FF00B0F0]: Latoya has news everyone.
32ad1738-1cd5-46d8-a0a5-bd55e5a4d41b = 拉托亚有新消息要分享.

//1592. ORIGINAL [#FF8080FF]: They're closing the bridges!
184f2fc8-3b31-4869-96e5-9606883fb49e = 他们正在向桥靠拢！

//1593. ORIGINAL [#FF00B0F0]: What bridges Latoya?
5bae1ddb-290e-489c-a162-38c953fe622d = 什么桥拉托亚？

//1594. ORIGINAL [#FF8080FF]: All of them. Everyone headed north through Louisville...
baf97375-d69a-4f90-9dc3-9ccb7744fef9 = 我要警告所有尝试北上的人...

//1595. ORIGINAL [#FF8080FF]: ...you're not gonna make it!
4937375d-c126-4b78-8b15-1bc46f2f9a78 = ...你们不会成功的！

//1596. ORIGINAL [#FF00B0F0]: How do you mean closing?
fbb011d6-1899-4b7d-84eb-db10b5c8c57c = 你说谁在靠拢？

//1597. ORIGINAL [#FF8080FF]: No cars can get over, it's gridlock!
531d7582-2774-49c8-86e8-6305afe09108 = 没有车可以通过这里,这里已经被封锁了！

//1598. ORIGINAL [#FF8080FF]: People were just running over with bags...
1793326c-a301-4ae8-a1aa-486500710ac0 = 很多人都在徒步,背着大包小包...

//1599. ORIGINAL [#FF8080FF]: ... y'know, all their stuff.
5d8b750c-4f20-42dd-8ec3-3b42280e7624 = ...你懂的,他们的所有家当.

//1600. ORIGINAL [#FF8080FF]: Then they pushed them back, put up barriers and...
dbac0f44-1672-437f-bf36-8c55399bbd20 = 然后他们被推开,被拦在路障后面...

//1601. ORIGINAL [Black]: *distant explosion*
433ab21b-7404-4b1f-86d4-9852d2e7e970 = *远处的爆炸*

//1602. ORIGINAL [#FF8080FF]: Shit! Was... *muffle*
0808a4df-bed1-4f96-bc7a-2908d6d0ec0d = 操！那是... *杂音*

//1603. ORIGINAL [Black]: *muffle* *muffle*
0df40ca0-ab64-4f88-a721-d501a6b2e51c = *杂音**杂音*

//1604. ORIGINAL [#FF00B0F0]: Latoya, Latoya are you still there?
188cd85d-47d0-4842-b982-ddd31467bb68 = 拉托亚,拉托亚你还听得到吗？

//1605. ORIGINAL [#FF8080FF]: They blew the damn thing up?
2e2e6463-e4df-453e-bec6-d6d641ae2da9 = 他们把桥炸了？

//1606. ORIGINAL [#FF8080FF]: People are trapped!
10854c26-6d99-460d-9d85-917e2ca2c174 = 人们都被困住了！

//1607. ORIGINAL [#FF8080FF]: They trapped them in the Event!
f7969cd4-fb78-41cd-b868-a408f78fc0e5 = 他们被困在那里面了！

//1608. ORIGINAL [#FF8080FF]: You can't get through any more!
96537486-8ab2-4e46-a715-c374f9eef611 = 你再也过不了河了！

//1609. ORIGINAL [#FF00B0F0]: Where are you Julie?
18872e11-f356-47bc-88be-da0c8845dd23 = 你在哪朱丽叶？

//1610. ORIGINAL [#FF8080FF]: I'm on a payphone in the hospital.
9255be02-a795-4ff8-b3d7-5d3ceff147a0 = 我在用一家医院里的付费电话.

//1611. ORIGINAL [#FF8080FF]: I've fed it my quarters but...
58b7655a-559b-4fbc-9ac1-10798f0817aa = 我打了好几遍但是...

//1612. ORIGINAL [#FF8080FF]: They're not picking up at home.
b0ed45c2-f5ce-465e-8ef4-81b85383a5aa = 家里没人接电话.

//1613. ORIGINAL [#FF8080FF]: They're not picking up at Mom's
851a40d5-75dc-4f25-a541-cfbbde250ab2 = 我妈妈家里没人接电话.

//1614. ORIGINAL [#FF8080FF]: I just needed to call someone.
ddf09c20-d209-444a-aa37-a32f79384a5f = 我要打电话给他们.

//1615. ORIGINAL [#FF8080FF]: Everyone here has it.
8f1009e4-5399-4398-88fc-af5e33a60ffa = 每个人都得病了.

//1616. ORIGINAL [#FF8080FF]: They're on the floor.
0c786181-6b1c-4e95-bb97-a6173afb4131 = 他们趴在地上.

//1617. ORIGINAL [#FF8080FF]: They're hallucinating.
64ad16c6-7d18-4726-8753-0ba6578564bf = 被幻觉折磨.

//1618. ORIGINAL [#FF8080FF]: They're moaning. They're groaning.
c6241fc0-e337-4705-be6c-ed3c45d42c37 = 痛苦地呻吟.

//1619. ORIGINAL [#FF8080FF]: Everyone's just left them.
739027f9-d953-4dec-b9b0-1250614f7e42 = 所有人都抛弃了他们.

//1620. ORIGINAL [#FF8080FF]: They're doctors. How can they do that?
65f8d21c-e0f0-4f0c-9204-69e57969c55d = 他们可是医生,他们怎么会做出这种事情？

//1621. ORIGINAL [#FF00B0F0]: But you're okay?
b81f0965-24f4-4f69-a4a9-638317761687 = 但是你好像安然无恙？

//1622. ORIGINAL [#FF8080FF]: I think so.
5b425f07-dcb0-49ef-b353-70683c03037f = 我也觉得.

//1623. ORIGINAL [#FF8080FF]: God. The smell in here.
40b8478e-aa1a-4f19-bd17-038ad50b6010 = 天哪,这里臭死了.

//1624. ORIGINAL [#FF8080FF]: Don't come to the hospitals.
e47dae98-98df-41ef-a992-d6b0017b8a80 = 别来医院.

//1625. ORIGINAL [#FF8080FF]: Don't go anywhere you expect people.
7b6e6031-792a-4b52-8b8b-558563425e70 = 别去人多的地方.

//1626. ORIGINAL [#FF8080FF]: It's just death.
a5a7d802-af86-4fcc-8a84-b4eaa26359d6 = 他们都死了.

//1627. ORIGINAL [#FF8080FF]: Death on every sidewalk.
8401a489-4d44-41f1-bc1b-109889724ae5 = 这里到处都是...

//1628. ORIGINAL [#FF8080FF]: Death at every stop light.
0e6c6ca0-008b-4c02-902e-ae6587a5ff39 = ...尸体.

//1629. ORIGINAL [#FF8080FF]: Real soon they'll start walking.
6cd1b686-3335-4e5c-815d-35379233bd80 = 很快他们又将复活.

//1630. ORIGINAL [#FF8080FF]: I've seen it.
bfd90f73-dcd6-4ea1-a5a0-4aa3b349c8f2 = 我见过.

//1631. ORIGINAL [#FF8080FF]: Seen it with my own eyes.
ebc506fa-e279-4010-af73-5a70d2b86435 = 亲眼所见.

//1632. ORIGINAL [Black]: <click>
23344bd5-c1ac-409e-94e7-adc4fb4e4da3 = <啪嗒>

//1633. ORIGINAL [Black]: <brrr>
9defc9d5-66c7-44b9-882a-6f9374cfa034 = <哔......>

//1634. ORIGINAL [#FF00B050]: Have you seen them?
0bdf721d-759e-453e-b7b7-37d39aa7d2e4 = 你见过它们吗？

//1635. ORIGINAL [#FF00B0F0]: No Richard, no I have not.
033deefd-5652-4767-abb6-78af7c406dd1 = 不理查德,我没见过.

//1636. ORIGINAL [#FF00B050]: There's nothing in their eyes.
56a8cef7-44e5-48a0-914e-33becf1ca92a = 它们的眼睛空洞无神.

//1637. ORIGINAL [#FF00B050]: I thought they'd look like a dead body.
3790ecb7-a930-489d-bb4e-dd9a7efb5240 = 我觉得它们看起来就像尸体.

//1638. ORIGINAL [#FF00B050]: I've seen plenty.
7c16daf9-a2a5-43ac-af65-9e51bc958c42 = 我见过很多.

//1639. ORIGINAL [#FF00B050]: I was in Desert Storm.
653ca148-5f50-4cfb-af31-7a1b4da0f86d = 我当时就在那里.

//1640. ORIGINAL [#FF00B050]: Dead bodies look like they're at peace.
535a5764-7824-4e9d-9ece-5b4f6ac533c4 = 我看到了很多尸体.

//1641. ORIGINAL [#FF00B050]: They look... separate, but the same.
4bf15d8c-fc2e-4ee9-bb2c-d01c989072ff = 它们看起来... 不同又相同.

//1642. ORIGINAL [#FF00B050]: These things. They're empty.
b0da458a-7e73-4c45-8c49-73bf445ae918 = 那些东西.它们只剩下躯壳了.

//1643. ORIGINAL [#FF00B050]: Nothing's moved on.
7dd9da66-c7ab-4140-bd45-7d2cfc54d072 = 行尸走肉.

//1644. ORIGINAL [#FF00B050]: There's no spirit gone up to the sky.
6d8c51bf-4b24-44ff-bb2f-e200103e4019 = 没有灵魂的躯壳.

//1645. ORIGINAL [#FF00B050]: I thought death was just an absence of life.
2b59a7bd-7f4b-493a-b8f0-88c4ebacc564 = 我以为死亡只是生命的消逝.

//1646. ORIGINAL [#FF00B050]: Now I see it's worse than that.
9ee3f057-f1fb-453b-8ae2-e308e1d9ac79 = 但是我现在觉得并不只是这样.

//1647. ORIGINAL [#FF00B050]: Just a big nothing.
1b765f67-ca6c-473c-a57e-c445b8026eac = 虚无.

//1648. ORIGINAL [#FF00B050]: A road to nowhere.
8c8c1ac2-d2a1-4ddf-bc64-b3ab47b12e29 = 一条通向虚无的路.

//1649. ORIGINAL [#FF00B050]: Something that hates us, and wants us consumed.
96bebe05-e168-42c5-8465-2c573d27848d = 那些想要我们消失的黑暗想法.

//1650. ORIGINAL [#FF00B050]: Like a hole has opened up underneath our feet and...
448e59a6-3340-4b90-9ae7-1ce01a39fd8c = 像是一扇在我们脚下缓缓打开的地狱之门...

//1651. ORIGINAL [#FF00B050]: I'll be gone soon.
21bcb08c-4e35-4c2e-a40b-279dd6d8af55 = 我即将消逝.

//1652. ORIGINAL [#FF00B050]: I'm just sorry it all ended this way.
785c47b8-0785-4169-bcb9-870e017b0553 = 我很抱歉一切都将结束.

//1653. ORIGINAL [#FF00B050]: Sorry for us all.
e4cb6fb7-43a6-46be-85d1-9c105c7a5674 = 我很抱歉.

//1654. ORIGINAL [#FF00B0F0]: We're not taking calls right now - as I'm the one with the news.
